latent_idx,model_a_norm,model_b_norm,relative_norm
701,0.3632832,0.3092985,0.45986754
702,1.132305,1.0430433,0.47948334
703,1.0011334,0.8833303,0.46874356
704,1.4653155,0.26132515,0.1513489
705,0.87250984,0.9195839,0.5131338
706,0.19034928,0.81303835,0.8102933
707,0.69585145,0.8484609,0.54941016
708,0.7051778,0.7294155,0.5084476
709,0.90177953,0.8839012,0.49499395
710,0.8594237,0.80601007,0.48396406
711,0.9054062,0.94264317,0.5100747
712,0.81029356,0.93108547,0.5346828
713,1.6090993,0.22428778,0.1223352
714,1.0403852,0.9867706,0.48677588
715,0.74405164,0.1437834,0.16194834
716,0.055460397,0.10108685,0.6457274
717,0.25763404,1.6788163,0.8669555
718,0.91931236,0.8076937,0.46768436
719,0.73731863,0.928485,0.5573796
720,1.1396908,1.194107,0.5116583
721,0.738719,0.8441611,0.5333071
722,0.9383174,0.9435486,0.5013899
723,0.34811285,1.580305,0.8194827
724,0.85788256,0.8906314,0.5093648
725,1.1998894,0.17715798,0.1286506
726,0.98045695,0.908363,0.4809156
727,1.1835306,1.2112597,0.5057895
728,1.168177,1.2228361,0.51143014
729,1.003427,1.1511611,0.5342836
730,0.88768303,0.91399586,0.5073023
731,1.1027162,0.8004111,0.42057675
732,0.9283327,0.9468296,0.50493205
733,1.0065722,1.0324895,0.5063552
734,1.1085906,0.939844,0.4588108
735,0.20687503,1.2904234,0.86183447
736,0.728744,0.87684053,0.5461192
737,0.9078366,0.9394153,0.5085475
738,0.14348716,1.0222756,0.8769157
739,0.71457124,0.817831,0.5336921
740,1.0915358,0.97506076,0.4718196
741,1.2901744,0.6111781,0.3214439
742,0.26942134,0.39587498,0.59503555
743,0.104233555,0.20770417,0.6658514
744,0.23962836,1.9326481,0.8896879
745,0.124254555,1.7311826,0.93303216
746,1.0775852,1.1770667,0.52206135
747,0.18435583,0.513876,0.73596764
748,0.93731093,0.7067185,0.42986974
749,0.73992807,0.765427,0.5084694
750,0.6443176,0.7547546,0.53946793
751,1.1878833,1.0372539,0.46615276
752,1.0410216,1.1097952,0.51598775
753,0.9207556,1.0749867,0.53864
754,0.8238222,0.88249373,0.5171924
755,0.90165544,0.7880673,0.4663885
756,0.053387318,0.051925942,0.49306178
757,0.106513694,0.06622825,0.38339412
758,0.23178056,0.5313111,0.69626117
759,0.9076147,0.8044044,0.46985713
760,0.75825405,1.0076041,0.5706031
761,0.75260425,0.7227405,0.48987907
762,0.16824609,1.2518731,0.88152677
763,0.98386395,0.90313256,0.4786085
764,0.80320925,0.7651954,0.48788136
765,0.32136917,1.7291679,0.8432756
766,0.82916945,0.77621603,0.48350754
767,0.871163,1.2130185,0.58201194
768,0.9253404,0.94285893,0.5046886
769,0.8900524,1.0044901,0.530202
770,1.2845645,0.7064731,0.3548266
771,1.0296926,1.0418776,0.50294095
772,0.22497995,1.2973335,0.8522118
773,0.61886746,0.8446951,0.57715
774,1.0335263,0.9770499,0.48595515
775,0.9419331,1.0554744,0.5284222
776,1.1370333,1.2092767,0.51539505
777,0.07358761,0.05919473,0.44580272
778,0.30711567,0.22640525,0.42436057
779,1.0354211,1.1771791,0.5320342
780,0.2222587,1.7200072,0.8855673
781,0.15013984,0.73176104,0.8297543
782,0.91555727,0.9280758,0.5033951
783,0.29365727,1.9871776,0.8712501
784,0.58565795,1.9213393,0.7663907
785,0.7941462,0.8223937,0.508737
786,0.1990511,0.6253279,0.7585442
787,0.9222324,0.8735233,0.48643774
788,0.93435,0.9437515,0.5025029
789,0.7897752,1.6927258,0.68186307
790,1.0566067,1.0849324,0.50661343
791,0.8727597,0.95200163,0.52171296
792,1.0177225,1.1717789,0.53518075
793,1.9218744,0.29294842,0.1322672
794,0.8646493,1.1266686,0.5657904
795,0.08174554,0.05559056,0.40477747
796,1.0383971,0.87072724,0.45608723
797,1.1477401,0.944552,0.45144367
798,0.16629209,1.7786311,0.9144994
799,0.79347163,0.82084846,0.5084794
800,0.17494346,0.91179174,0.8390192
801,0.20689818,1.9011359,0.90185255
802,0.87929475,0.95444137,0.52049
803,1.1899683,0.91024446,0.43340582
804,0.8933499,0.65472466,0.4229284
805,0.7840281,0.860382,0.5232162
806,1.0387322,0.77913576,0.42859864
807,0.20233534,0.69568616,0.77468765
808,0.11820788,0.09452523,0.44433716
809,1.2204602,0.03131427,0.025015904
810,0.10788384,0.13422047,0.5543911
811,1.2932587,1.1053828,0.460837
812,0.17507872,1.4679414,0.8934409
813,1.5297359,0.19133468,0.111171894
814,0.28791973,1.6079994,0.84813714
815,0.71318656,0.18925531,0.20971468
816,2.2738879,0.2695418,0.105975725
817,0.1595076,0.9536519,0.8567073
818,0.30542707,0.60168684,0.663298
819,0.80403835,0.874713,0.5210498
820,1.0927945,1.1020396,0.5021061
821,0.7529359,0.8241018,0.52256316
822,1.3863672,0.14124826,0.09246323
823,0.19269298,0.18803702,0.4938855
824,1.1172541,1.0585625,0.48651275
825,0.8173149,0.912999,0.52764934
826,0.76543945,0.8031323,0.512015
827,1.439401,0.17947598,0.11086449
828,0.9414621,0.925386,0.4956943
829,0.21171564,1.0140326,0.82727635
830,0.08152912,0.062373426,0.43344215
831,0.9539131,0.9554709,0.50040793
832,1.0826886,0.99871266,0.47982705
833,1.1069186,0.88830805,0.44521663
834,0.85346806,0.9604359,0.5294855
835,0.08643819,1.4532832,0.9438611
836,1.1503196,1.1119502,0.49151972
837,1.437116,0.22290348,0.13427763
838,0.9339071,0.9181786,0.49575385
839,0.25537813,1.7851477,0.8748469
840,0.5802986,0.4864158,0.4559944
841,0.8856117,0.8863405,0.50020564
842,0.96984345,0.9475619,0.49418968
843,0.8084563,0.8130347,0.5014118
844,1.3026996,1.1540574,0.46974826
845,0.9179399,0.9755997,0.5152254
846,0.9154028,0.8359248,0.4773092
847,1.0657178,1.0600302,0.49866217
848,0.14642522,0.08997969,0.38061684
849,0.49523637,1.3889501,0.7371617
850,1.7522078,0.2944048,0.1438498
851,0.24545024,0.65363234,0.7269992
852,0.5437003,1.7575328,0.7637353
853,1.1977726,0.9472774,0.44161087
854,0.86967844,0.61726016,0.4151215
855,0.95773995,1.0345165,0.51926875
856,0.5329611,0.2121645,0.28473657
857,1.2558166,1.0372142,0.4523333
858,0.96446663,0.8376823,0.46482414
859,0.848939,0.7888886,0.48166764
860,1.026235,1.1534187,0.5291752
861,0.9240095,0.8811601,0.48813146
862,1.6840558,0.1637093,0.08859854
863,0.9510779,0.89607054,0.4851102
864,0.076712914,0.06288627,0.45047736
865,0.86548835,0.8786728,0.5037796
866,1.8318402,0.21124877,0.10339676
867,0.91706955,1.0808578,0.5409895
868,0.8645282,0.86020505,0.49874672
869,0.89125395,0.84521306,0.48674294
870,0.09059018,0.83081716,0.9016828
871,0.19709994,0.6835338,0.77618396
872,0.8734585,0.8465893,0.4921894
873,0.72920287,0.97894627,0.5731035
874,0.9083332,0.88491637,0.49347082
875,0.9183615,1.0005844,0.521424
876,0.89093107,0.99335057,0.52717733
877,0.8181875,1.0007788,0.550191
878,1.2846916,1.190338,0.48093894
879,1.2460852,1.2044438,0.49150357
880,0.83126587,0.8036275,0.49154732
881,1.0866438,1.0476947,0.49087563
882,1.4158182,0.2046919,0.12631325
883,0.92488307,1.0784321,0.5383237
884,0.72291917,0.84283227,0.5382925
885,0.7738944,0.1363253,0.14977185
886,2.053287,0.2679451,0.11543228
887,0.12015069,0.10510168,0.46659523
888,1.0425645,1.0624877,0.50473225
889,0.8789919,0.8900593,0.50312805
890,0.7546286,0.9699613,0.56243014
891,0.9209182,0.8310613,0.47435558
892,1.0307039,0.90856516,0.46850908
893,0.83102477,1.0200421,0.5510563
894,0.8354259,0.9406079,0.52961147
895,0.7802065,0.13856135,0.15081215
896,0.2740383,0.11610018,0.29758707
897,0.7606333,0.7072813,0.4818273
898,0.87878364,0.7420512,0.45782036
899,0.91773343,1.113039,0.5480865
900,0.8547906,0.98609823,0.5356642
901,0.27702263,1.626693,0.8544832
902,0.6665792,0.2578036,0.27889267
903,0.9013042,0.8995763,0.49952027
904,0.90562046,0.95380944,0.512958
905,1.097061,0.88820064,0.44739726
906,0.22335596,0.14811552,0.3987265
907,1.0189859,0.855114,0.45627984
908,0.19327821,0.52367395,0.7304169
909,0.95559055,0.85313046,0.47167608
910,0.22927123,0.41856334,0.64609605
911,0.20719992,0.6032013,0.74432427
912,1.1063255,1.0362664,0.48365086
913,0.9109555,0.14979328,0.14121465
914,1.1001178,1.0978373,0.49948123
915,1.0608816,1.0835872,0.50529397
916,0.9802001,0.13954107,0.124619044
917,1.0681401,0.8979621,0.45672196
918,0.1222547,0.06245041,0.33810872
919,1.1202351,1.0626605,0.4868123
920,0.061266147,0.117390886,0.657074
921,0.2513997,0.105911106,0.29641172
922,1.835699,0.46868336,0.20338784
923,0.8252459,0.7788708,0.48554498
924,0.96719366,0.9561096,0.49711847
925,1.0084354,1.0958276,0.52076554
926,0.9259646,0.79398984,0.46163422
927,1.4376215,0.15189393,0.095559895
928,1.8617789,0.2693929,0.12640601
929,1.233144,1.1999553,0.49317977
930,1.0872295,1.316778,0.5477429
931,0.7618926,0.61551315,0.44686407
932,0.1316067,0.09348724,0.41532546
933,1.026487,0.9033307,0.46809122
934,0.66643167,0.726337,0.5215059
935,0.0790518,0.9362577,0.9221401
936,0.20114887,0.5440235,0.730064
937,0.17506935,0.85629475,0.83025455
938,1.6906656,0.18546197,0.0988536
939,0.79543155,1.0558931,0.5703446
940,0.7266829,0.86968184,0.54478896
941,0.057824,0.08959124,0.60774744
942,1.1115495,1.1812782,0.51520586
943,0.85838544,0.8286808,0.49119633
944,1.3065389,0.18800016,0.12579139
945,0.9478386,0.8015666,0.4581938
946,0.7679843,0.7520854,0.49477038
947,0.84098786,0.8522595,0.50332844
948,0.91516775,0.8331105,0.47653198
949,0.9950957,0.7860952,0.44133127
950,0.17136236,1.5119,0.8981963
951,0.9214939,0.852663,0.48060182
952,1.5803568,0.34527126,0.1793032
953,0.05537081,0.1043475,0.6533221
954,1.0990415,1.0201077,0.48137608
955,0.30241546,0.32296222,0.5164275
956,0.8824051,0.21838953,0.19839261
957,1.0380014,0.95681894,0.4796517
958,0.83022267,0.8184559,0.49643144
959,1.5991828,0.14453286,0.08288786
960,0.109902605,0.34024307,0.75585103
961,0.3142117,1.9805633,0.86307514
962,0.74822044,0.9384368,0.55638856
963,0.23275429,0.90198135,0.7948824
964,0.059424646,0.15457879,0.7223192
965,0.9190538,0.86123234,0.48376065
966,0.053301204,0.10205292,0.6569051
967,1.273701,0.90435153,0.41521108
968,1.907365,0.22959144,0.10743852
969,0.80891067,0.810809,0.500586
970,0.92485833,0.92750484,0.50071436
971,1.0727941,0.9605692,0.47240412
972,0.9913464,0.9432964,0.48758167
973,0.784227,0.66195166,0.45772466
974,1.0492432,0.90824515,0.46398497
975,0.99571735,0.13952391,0.12290243
976,1.2081727,0.9198078,0.43224448
977,0.94169015,0.92865855,0.49651626
978,0.1488103,0.7051778,0.82574666
979,0.9282352,1.047465,0.5301741
980,1.0282284,1.0308083,0.5006265
981,0.19252448,1.8154813,0.9041215
982,0.8074647,1.1396406,0.5852999
983,0.2106488,1.0091487,0.8273084
984,0.9620171,0.9371346,0.49344903
985,0.9705295,0.8799473,0.47552466
986,0.10713351,0.95471436,0.8991065
987,0.832361,0.90826213,0.52180284
988,0.95947766,0.91378176,0.4878031
989,0.8492195,0.89916456,0.51428324
990,1.0990193,0.98653394,0.47303227
991,0.8326906,0.8708902,0.5112115
992,1.4935429,0.14394608,0.0879066
993,0.8242765,0.88525563,0.517835
994,0.86613065,0.7011,0.44734958
995,0.8890668,1.0049756,0.5305982
996,0.9832067,1.0203227,0.5092627
997,0.9363726,0.92677444,0.49742422
998,0.29176727,0.24982783,0.46128157
999,1.1005055,1.2151566,0.5247556
1000,1.5448657,0.21403937,0.121688984
1001,0.09687141,0.09380091,0.49194822
1002,0.7335394,0.90267694,0.5516856
1003,0.24790321,0.7019649,0.739013
1004,0.22500867,0.83658177,0.7880457
1005,0.8675768,0.96343225,0.52617556
1006,1.3070078,0.23654863,0.1532491
1007,0.5479337,0.5572771,0.504227
1008,0.83193415,0.9372599,0.52976656
1009,1.0596982,0.88097763,0.45395404
1010,1.0420164,0.13608684,0.11551351
1011,0.8076441,0.79668355,0.49658406
1012,1.3789093,0.123107,0.08196116
1013,0.14173056,0.20459889,0.59076375
1014,0.6891443,0.21956581,0.2416236
1015,0.9069386,0.91727126,0.50283206
1016,0.22160098,0.18832569,0.45941314
1017,1.0009477,0.9893203,0.49707893
1018,0.9553128,0.9097276,0.48777905
1019,1.141729,1.1564091,0.5031939
1020,1.0634092,0.98209476,0.48012358
1021,0.7277445,0.6432535,0.4691863
1022,0.8533339,0.8521345,0.49964836
1023,0.9573281,1.0023677,0.5114915
1024,0.75814205,0.6196521,0.44974214
1025,1.1951076,0.09147001,0.0710956
1026,1.1809813,1.1615164,0.49584526
1027,0.8392977,0.86483794,0.5074936
1028,0.97607255,0.9906976,0.503718
1029,0.17257936,0.23651882,0.5781468
1030,1.0223494,1.1114261,0.520873
1031,1.0199813,0.04681429,0.043883093
1032,0.88074255,1.0494574,0.543704
1033,1.0757734,1.1830889,0.52375436
1034,0.18782437,0.66885024,0.7807518
1035,0.48530075,1.2908041,0.7267612
1036,0.23498656,1.6963426,0.8783291
1037,1.0440143,1.0789967,0.5082388
1038,0.9842889,0.8908978,0.4750982
1039,0.9378917,0.8730726,0.4821037
1040,0.7812786,0.72826964,0.48244214
1041,0.12337489,1.1745384,0.90494365
1042,0.900889,1.0106153,0.5287016
1043,0.13535346,0.06629933,0.3287796
1044,1.0359434,1.2306929,0.54296
1045,1.0470195,1.0474077,0.50009274
1046,0.77378947,1.024295,0.569659
1047,0.8991606,0.91698766,0.5049079
1048,0.33310017,1.9354283,0.8531646
1049,0.8615547,0.8900384,0.5081308
1050,1.3333356,0.1552107,0.10426998
1051,0.9752827,1.0805968,0.5256129
1052,0.9226363,1.089224,0.5414014
1053,1.078269,1.1054057,0.5062135
1054,0.9857767,0.9497519,0.4906938
1055,1.0488027,0.9396178,0.47254482
1056,0.8853386,0.7644714,0.46336934
1057,1.0912093,0.89205515,0.44979134
1058,0.90234727,0.8996154,0.499242
1059,0.9999364,0.9689013,0.4921184
1060,0.9204498,1.0156646,0.5245892
1061,0.9538914,0.93694067,0.49551764
1062,1.0946543,0.16824086,0.13321838
1063,1.8904283,0.23091227,0.10885205
1064,1.7478914,0.20570022,0.105293356
1065,0.94603205,0.88816416,0.48422527
1066,0.24193786,0.46587908,0.65819144
1067,1.0964216,0.93033916,0.4590276
1068,0.135118,0.056576885,0.2951403
1069,1.3217566,0.9489809,0.41791746
1070,0.7068514,0.79980904,0.5308489
1071,0.07756535,0.1892877,0.70933306
1072,1.5320871,0.22133462,0.12623012
1073,0.70368785,0.8498477,0.54704106
1074,0.9407169,1.0697562,0.5320918
1075,1.0959736,1.031532,0.48485512
1076,0.85551316,0.90204227,0.5132369
1077,0.21556732,1.4160451,0.86788076
1078,1.0906024,1.0001165,0.47836012
1079,0.9066733,0.8637265,0.48787087
1080,1.2806963,0.7895525,0.3813805
1081,0.2791555,0.10152126,0.26668626
1082,1.091214,1.1735581,0.51817936
1083,1.0755867,1.0024973,0.48241425
1084,0.93933636,0.9117642,0.4925525
1085,0.8690364,0.9203968,0.514351
1086,0.23168737,0.5603927,0.70749503
1087,0.16725926,0.97936416,0.8541289
1088,0.96727157,0.84230447,0.4654706
1089,0.8450416,0.96039015,0.5319449
1090,0.06935782,0.102713585,0.59692425
1091,1.2313414,1.0045449,0.44928265
1092,0.9080603,0.93313766,0.50681007
1093,0.18228848,1.3336419,0.8797514
1094,0.14987825,1.154911,0.8851322
1095,0.18442297,1.9001579,0.91152996
1096,1.0195105,0.74263084,0.42143658
1097,0.28281656,1.6909565,0.85671276
1098,1.1977078,1.2292643,0.50650126
1099,0.20622899,1.5533776,0.88279825
1100,1.0699749,1.1141629,0.5101157
1101,0.9278096,0.7524039,0.44780257
1102,2.1021435,0.30121046,0.12532921
1103,0.32667157,1.944555,0.8561695
1104,1.0886981,0.85503435,0.439893
1105,0.8298126,0.64455694,0.43717462
1106,1.0415415,1.0340414,0.49819323
1107,1.0291607,1.1461316,0.5268862
1108,0.69205225,0.8749886,0.55837
1109,0.15666437,0.076634146,0.32848108
1110,1.0883794,1.157363,0.5153588
1111,0.8284952,0.88344055,0.5160477
1112,0.855811,1.6164112,0.6538292
1113,1.0161905,0.19100276,0.15822053
1114,0.2138194,1.6711105,0.8865637
1115,0.9685014,0.88538873,0.47758424
1116,0.7691328,0.7355333,0.4888349
1117,0.87426126,1.192851,0.57706153
1118,0.1487171,0.10652475,0.41734827
1119,0.9259029,0.97446865,0.512778
1120,0.97680485,0.8312947,0.4597616
1121,0.91685236,1.0830879,0.5415601
1122,1.3327234,0.16731083,0.111538015
1123,0.91739297,0.95270175,0.50944036
1124,0.8852748,0.705779,0.44359216
1125,0.99145764,1.0893127,0.52351415
1126,0.9488305,0.92812705,0.49448484
1127,0.6345923,0.5244723,0.4524962
1128,1.6830856,0.19123279,0.10202791
1129,0.85817766,0.8271934,0.49080786
1130,0.101697385,0.084016256,0.45239678
1131,1.3008685,0.26215622,0.16772366
1132,1.5748785,0.19326486,0.10930384
1133,0.80417967,0.6074074,0.43030107
1134,0.20044897,1.798916,0.8997437
1135,0.92380035,0.8970485,0.492654
1136,1.1699297,1.1587481,0.49759915
1137,1.1651117,0.76991355,0.39788297
1138,1.6364337,0.78010696,0.3228197
1139,0.8817697,0.88665444,0.5013811
1140,0.88216186,0.13490634,0.13264237
1141,1.2972524,1.2338564,0.48747665
1142,0.76808155,0.94144547,0.55070525
1143,1.0728235,1.0849373,0.502807
1144,0.28695315,2.0607326,0.8777719
1145,0.0687326,0.20388904,0.74788284
1146,0.90073645,0.92718494,0.5072346
1147,0.7758283,0.84669834,0.5218394
1148,0.9397723,1.0642385,0.53105426
1149,1.0827553,0.9585357,0.46957326
1150,1.21624,1.1821411,0.49289122
1151,1.2410216,1.1364388,0.47800535
1152,0.9720231,1.166501,0.5454702
1153,0.07668441,0.16155076,0.67811465
1154,0.91309464,0.87612957,0.4896701
1155,0.9249812,0.752523,0.4485968
1156,1.0046644,0.9930141,0.49708402
1157,0.879751,0.8375776,0.48772123
1158,0.8916461,0.909918,0.5050711
1159,0.89495414,1.0084227,0.5298072
1160,1.0786272,1.175667,0.5215233
1161,0.8467393,0.90300316,0.51607776
1162,0.8265054,1.0204443,0.55250245
1163,0.97645384,0.918161,0.48461616
1164,0.7250592,0.878289,0.54778427
1165,1.5759382,0.16502896,0.09479154
1166,0.8739323,1.0010211,0.5338912
1167,0.94185674,0.8642618,0.47851887
1168,0.078045264,0.08049418,0.5077234
1169,1.0414768,0.9819164,0.48528206
1170,0.06062645,0.10434822,0.63251054
1171,0.7978781,0.79031837,0.49762002
1172,1.0390515,1.0114665,0.49327365
1173,0.89612263,0.8500437,0.48680568
1174,0.74100584,1.4769017,0.6658987
1175,0.17350183,1.6124552,0.9028522
1176,0.7770303,0.9739688,0.556236
1177,0.8893852,1.0399256,0.53901404
1178,0.5098705,0.15917514,0.23791371
1179,0.31786343,0.11938502,0.27303702
1180,0.9710162,0.95978904,0.49709263
1181,1.6993691,0.26418456,0.1345441
1182,0.92559063,0.930405,0.501297
1183,0.8892362,1.1301973,0.55966055
1184,1.3327562,0.7691477,0.36592904
1185,0.9895675,0.89518094,0.47496042
1186,1.0002334,1.0204744,0.5050084
1187,0.20578434,1.642474,0.88866043
1188,1.0239357,1.0910541,0.5158673
1189,0.8184601,0.8316523,0.5039974
1190,0.137806,0.7977781,0.8527059
1191,1.2136171,0.9832059,0.44755808
1192,0.7383831,0.8891863,0.5463277
1193,1.4278839,0.20251918,0.12421418
1194,1.338412,0.17678417,0.11667411
1195,1.4385009,0.20678397,0.12568277
1196,0.80173266,0.94915795,0.5421001
1197,1.1608714,0.20524946,0.15024254
1198,1.0691539,0.17935213,0.1436534
1199,1.4871042,0.18616994,0.11126087
1200,0.8594628,1.0347198,0.5462619
1201,1.6891682,0.19593336,0.10393783
1202,0.7411,0.820398,0.52539164
1203,0.96921486,0.94953007,0.4948704
1204,1.1073428,1.0850307,0.4949114
1205,0.06102123,0.06665907,0.522078
1206,0.90660137,0.85374093,0.48498574
1207,1.6311213,0.259582,0.13729389
1208,0.97276074,0.9839915,0.5028697
1209,0.8017559,0.7294885,0.4764024
1210,0.7317496,0.7686448,0.5122952
1211,1.3076667,0.1497674,0.102761015
1212,1.1732068,1.1198196,0.4883588
1213,1.0765088,1.1934067,0.5257494
1214,0.07589232,0.12506261,0.6223416
1215,0.5716799,0.5797373,0.5034989
1216,1.0109245,0.8311433,0.4512013
1217,0.6633717,0.82450336,0.55414826
1218,0.25587922,0.58272994,0.6948767
1219,1.792675,0.376289,0.1734879
1220,0.86143386,0.8736661,0.5035249
1221,0.918675,0.92784065,0.5024819
1222,0.86245877,0.87693954,0.5041626
1223,0.27630472,2.0128567,0.87929875
1224,0.23728141,1.86556,0.88716155
1225,0.15366901,0.8195305,0.8420992
1226,0.1409606,0.3696869,0.72395706
1227,0.96565217,0.9157566,0.48673984
1228,0.7148806,0.7921711,0.52564293
1229,1.1073853,1.3365664,0.54688746
1230,1.029187,0.9692639,0.4850076
1231,1.1097186,1.0899539,0.49550736
1232,0.8886151,0.94485384,0.5153367
1233,1.0946679,1.0466686,0.48879224
1234,0.7609254,0.22567895,0.22874312
1235,1.5531305,0.18185498,0.10481643
1236,1.7034675,0.1758693,0.093580514
1237,0.78045124,0.9274366,0.54303133
1238,0.16687946,0.70305216,0.8081694
1239,1.0308751,1.0629295,0.5076546
1240,1.0811899,1.2973224,0.54543436
1241,0.5881608,0.7435879,0.5583545
1242,1.8052275,0.2975402,0.14149931
1243,0.9456302,0.14275697,0.13116378
1244,1.0519276,0.19258994,0.15475067
1245,1.1536821,1.2193846,0.51384336
1246,1.0414133,0.8555895,0.45102173
1247,0.936772,1.0207475,0.5214495
1248,0.21880516,1.369783,0.8622644
1249,0.9960474,1.0642022,0.5165404
1250,0.98355514,0.75592524,0.43456957
1251,0.88313913,0.8573358,0.49258727
1252,0.1862223,1.2460232,0.8699788
1253,1.1093509,1.1992129,0.51946276
1254,0.8752777,0.9384854,0.51742446
1255,1.1177665,1.1316233,0.5030801
1256,1.6594933,0.1983905,0.10678305
1257,0.09238142,0.1597385,0.63358146
1258,0.7700813,0.8036398,0.51066214
1259,0.98221964,0.95632255,0.4933205
1260,0.86987436,0.77656794,0.47166422
1261,0.1379226,0.97435725,0.87600005
1262,0.10807954,0.053481452,0.3310295
1263,0.77907723,0.914972,0.54010946
1264,0.9338977,0.93045807,0.49907753
1265,0.96474063,0.110323474,0.10262037
1266,0.9605465,0.86746746,0.47454095
1267,0.7105303,0.93814236,0.5690289
1268,0.7702696,0.72307783,0.48419935
1269,1.9563913,0.22006612,0.10111207
1270,0.96292335,0.9463426,0.4956578
1271,0.8244274,0.89061856,0.5192972
1272,0.9382279,0.8728309,0.48194513
1273,0.29889223,0.4241719,0.58663106
1274,0.12172975,0.94996506,0.88641375
